t,v
1.134999999999978257e+02,-1.149999999999999911e+00
1.135999999999978201e+02,-1.199999999999999956e+00
1.136999999999978144e+02,-1.139999999999999902e+00
1.137999999999978087e+02,-1.159999999999999920e+00
1.138999999999978030e+02,-1.260000000000000009e+00
1.139999999999977973e+02,-1.239999999999999991e+00
1.140999999999977916e+02,-1.229999999999999982e+00
1.141999999999977859e+02,-1.239999999999999991e+00
1.142999999999977803e+02,-1.219999999999999973e+00
1.143999999999977746e+02,-1.290000000000000036e+00
1.144999999999977689e+02,-1.300000000000000044e+00
1.145999999999977632e+02,-1.250000000000000000e+00
1.146999999999977575e+02,-1.209999999999999964e+00
1.147999999999977518e+02,-1.100000000000000089e+00
1.148999999999977462e+02,-9.699999999999999734e-01
1.149999999999977405e+02,-1.010000000000000009e+00
1.150999999999977348e+02,-1.060000000000000053e+00
1.151999999999977291e+02,-9.599999999999999645e-01
1.152999999999977234e+02,-1.030000000000000027e+00
1.153999999999977177e+02,-9.100000000000000311e-01
1.154999999999977121e+02,-9.200000000000000400e-01
1.155999999999977064e+02,-8.900000000000000133e-01
1.156999999999977007e+02,-8.800000000000000044e-01
1.157999999999976950e+02,-8.599999999999999867e-01
1.158999999999976893e+02,-8.900000000000000133e-01
1.159999999999976836e+02,-9.000000000000000222e-01
1.160999999999976779e+02,-9.200000000000000400e-01
1.161999999999976723e+02,-9.699999999999999734e-01
1.162999999999976666e+02,-9.399999999999999467e-01
1.163999999999976609e+02,-9.699999999999999734e-01
1.164999999999976552e+02,-9.000000000000000222e-01
1.165999999999976495e+02,-8.599999999999999867e-01
1.166999999999976438e+02,-8.399999999999999689e-01
1.167999999999976382e+02,-8.199999999999999512e-01
1.168999999999976325e+02,-8.499999999999999778e-01
1.169999999999976268e+02,-8.900000000000000133e-01
1.170999999999976211e+02,-9.100000000000000311e-01
1.171999999999976154e+02,-8.699999999999999956e-01
1.172999999999976097e+02,-8.699999999999999956e-01
1.173999999999976040e+02,-8.299999999999999600e-01
1.174999999999975984e+02,-8.599999999999999867e-01
1.175999999999975927e+02,-7.900000000000000355e-01
1.176999999999975870e+02,-7.199999999999999734e-01
1.177999999999975813e+02,-6.999999999999999556e-01
1.178999999999975756e+02,-6.600000000000000311e-01
1.179999999999975699e+02,-7.099999999999999645e-01
1.180999999999975643e+02,-6.600000000000000311e-01
1.181999999999975586e+02,-6.600000000000000311e-01
1.182999999999975529e+02,-6.500000000000000222e-01
1.183999999999975472e+02,-5.500000000000000444e-01
1.184999999999975415e+02,-5.300000000000000266e-01
1.185999999999975358e+02,-4.600000000000000200e-01
1.186999999999975302e+02,-4.400000000000000022e-01
1.187999999999975245e+02,-3.900000000000000133e-01
1.188999999999975188e+02,-3.800000000000000044e-01
1.189999999999975131e+02,-3.499999999999999778e-01
1.190999999999975074e+02,-3.099999999999999978e-01
1.191999999999975017e+02,-2.899999999999999800e-01
1.192999999999974960e+02,-2.600000000000000089e-01
1.193999999999974904e+02,-2.399999999999999911e-01
1.194999999999974847e+02,-2.300000000000000100e-01
1.195999999999974790e+02,-1.799999999999999933e-01
1.196999999999974733e+02,-1.400000000000000133e-01
1.197999999999974676e+02,-8.000000000000000167e-02
1.198999999999974619e+02,-2.000000000000000042e-02
1.199999999999974563e+02,2.999999999999999889e-02
1.200999999999974506e+02,8.000000000000000167e-02
1.201999999999974449e+02,2.000000000000000111e-01
1.202999999999974392e+02,2.800000000000000266e-01
1.203999999999974335e+02,3.400000000000000244e-01
1.204999999999974278e+02,4.600000000000000200e-01
1.205999999999974222e+02,5.999999999999999778e-01
1.206999999999974165e+02,6.500000000000000222e-01
1.207999999999974108e+02,7.600000000000000089e-01
1.208999999999974051e+02,8.900000000000000133e-01
1.209999999999973994e+02,1.000000000000000000e+00
1.210999999999973937e+02,1.010000000000000009e+00
1.211999999999973880e+02,1.110000000000000098e+00
1.212999999999973824e+02,1.209999999999999964e+00
1.213999999999973767e+02,1.290000000000000036e+00
1.214999999999973710e+02,1.399999999999999911e+00
1.215999999999973653e+02,1.449999999999999956e+00
1.216999999999973596e+02,1.469999999999999973e+00
1.217999999999973539e+02,1.590000000000000080e+00
1.218999999999973483e+02,1.659999999999999920e+00
1.219999999999973426e+02,1.760000000000000009e+00
1.220999999999973369e+02,1.790000000000000036e+00
1.221999999999973312e+02,1.820000000000000062e+00
1.222999999999973255e+02,1.750000000000000000e+00
1.223999999999973198e+02,1.699999999999999956e+00
1.224999999999973141e+02,1.709999999999999964e+00
1.225999999999973085e+02,1.810000000000000053e+00
1.226999999999973028e+02,1.860000000000000098e+00
1.227999999999972971e+02,1.830000000000000071e+00
1.228999999999972914e+02,1.729999999999999982e+00
1.229999999999972857e+02,1.689999999999999947e+00
1.230999999999972800e+02,1.590000000000000080e+00
1.231999999999972744e+02,1.649999999999999911e+00
1.232999999999972687e+02,1.800000000000000044e+00
1.233999999999972630e+02,1.790000000000000036e+00
1.234999999999972573e+02,1.719999999999999973e+00
1.235999999999972516e+02,1.830000000000000071e+00
1.236999999999972459e+02,1.870000000000000107e+00
1.237999999999972403e+02,1.949999999999999956e+00
1.238999999999972346e+02,1.840000000000000080e+00
1.239999999999972289e+02,1.760000000000000009e+00
1.240999999999972232e+02,1.679999999999999938e+00
1.241999999999972175e+02,1.709999999999999964e+00
1.242999999999972118e+02,1.709999999999999964e+00
1.243999999999972061e+02,1.639999999999999902e+00
1.244999999999972005e+02,1.639999999999999902e+00
1.245999999999971948e+02,1.629999999999999893e+00
1.246999999999971891e+02,1.639999999999999902e+00
1.247999999999971834e+02,1.620000000000000107e+00
1.248999999999971777e+02,1.719999999999999973e+00
1.249999999999971720e+02,1.770000000000000018e+00
1.250999999999971664e+02,1.600000000000000089e+00
1.251999999999971607e+02,1.600000000000000089e+00
1.252999999999971550e+02,1.479999999999999982e+00
1.253999999999971493e+02,1.459999999999999964e+00
1.254999999999971436e+02,1.560000000000000053e+00
1.255999999999971379e+02,1.479999999999999982e+00
1.256999999999971322e+02,1.590000000000000080e+00
1.257999999999971266e+02,1.520000000000000018e+00
1.258999999999971209e+02,1.610000000000000098e+00
1.259999999999971152e+02,1.629999999999999893e+00
1.260999999999971095e+02,1.679999999999999938e+00
1.261999999999971038e+02,1.520000000000000018e+00
1.262999999999970981e+02,1.459999999999999964e+00
1.263999999999970925e+02,1.469999999999999973e+00
1.264999999999970868e+02,1.560000000000000053e+00
1.265999999999970811e+02,1.500000000000000000e+00
1.266999999999970754e+02,1.479999999999999982e+00
1.267999999999970697e+02,1.510000000000000009e+00
1.268999999999970640e+02,1.550000000000000044e+00
1.269999999999970584e+02,1.449999999999999956e+00
1.270999999999970527e+02,1.439999999999999947e+00
1.271999999999970470e+02,1.399999999999999911e+00
1.272999999999970413e+02,1.429999999999999938e+00
1.273999999999970356e+02,1.409999999999999920e+00
1.274999999999970299e+02,1.439999999999999947e+00
1.275999999999970242e+02,1.360000000000000098e+00
1.276999999999970186e+02,1.350000000000000089e+00
1.277999999999970129e+02,1.330000000000000071e+00
1.278999999999970072e+02,1.239999999999999991e+00
1.279999999999970015e+02,1.189999999999999947e+00
1.280999999999970100e+02,1.209999999999999964e+00
1.281999999999970044e+02,1.179999999999999938e+00
1.282999999999969987e+02,1.219999999999999973e+00
1.283999999999969930e+02,1.340000000000000080e+00
1.284999999999969873e+02,1.330000000000000071e+00
1.285999999999969816e+02,1.280000000000000027e+00
1.286999999999969759e+02,1.300000000000000044e+00
1.287999999999969702e+02,1.159999999999999920e+00
1.288999999999969646e+02,1.189999999999999947e+00
1.289999999999969589e+02,1.139999999999999902e+00
1.290999999999969532e+02,1.189999999999999947e+00
1.291999999999969475e+02,1.159999999999999920e+00
1.292999999999969418e+02,1.100000000000000089e+00
1.293999999999969361e+02,1.149999999999999911e+00
1.294999999999969305e+02,1.110000000000000098e+00
1.295999999999969248e+02,1.169999999999999929e+00
1.296999999999969191e+02,1.250000000000000000e+00
1.297999999999969134e+02,1.199999999999999956e+00
1.298999999999969077e+02,1.239999999999999991e+00
1.299999999999969020e+02,1.199999999999999956e+00
1.300999999999968963e+02,1.209999999999999964e+00
1.301999999999968907e+02,1.229999999999999982e+00
1.302999999999968850e+02,1.159999999999999920e+00
1.303999999999968793e+02,1.239999999999999991e+00
1.304999999999968736e+02,1.350000000000000089e+00
1.305999999999968679e+02,1.360000000000000098e+00
1.306999999999968622e+02,1.320000000000000062e+00
1.307999999999968566e+02,1.120000000000000107e+00
1.308999999999968509e+02,1.070000000000000062e+00
1.309999999999968452e+02,9.899999999999999911e-01
1.310999999999968395e+02,9.300000000000000488e-01
1.311999999999968338e+02,9.699999999999999734e-01
1.312999999999968281e+02,9.100000000000000311e-01
1.313999999999968225e+02,9.300000000000000488e-01
1.314999999999968168e+02,9.200000000000000400e-01
1.315999999999968111e+02,9.000000000000000222e-01
1.316999999999968054e+02,8.299999999999999600e-01
1.317999999999967997e+02,8.599999999999999867e-01
1.318999999999967940e+02,7.900000000000000355e-01
1.319999999999967883e+02,7.299999999999999822e-01
1.320999999999967827e+02,6.999999999999999556e-01
1.321999999999967770e+02,7.800000000000000266e-01
1.322999999999967713e+02,7.199999999999999734e-01
1.323999999999967656e+02,6.999999999999999556e-01
1.324999999999967599e+02,6.500000000000000222e-01
1.325999999999967542e+02,5.999999999999999778e-01
1.326999999999967486e+02,5.799999999999999600e-01
1.327999999999967429e+02,4.099999999999999756e-01
1.328999999999967372e+02,4.199999999999999845e-01
1.329999999999967315e+02,4.099999999999999756e-01
1.330999999999967258e+02,4.199999999999999845e-01
1.331999999999967201e+02,3.200000000000000067e-01
1.332999999999967145e+02,2.899999999999999800e-01
1.333999999999967088e+02,2.800000000000000266e-01
1.334999999999967031e+02,2.999999999999999889e-01
1.335999999999966974e+02,2.800000000000000266e-01
1.336999999999966917e+02,1.199999999999999956e-01
1.337999999999966860e+02,5.999999999999999778e-02
1.338999999999966803e+02,2.000000000000000042e-02
1.339999999999966747e+02,-8.000000000000000167e-02
1.340999999999966690e+02,-2.000000000000000111e-01
1.341999999999966633e+02,-2.800000000000000266e-01
1.342999999999966576e+02,-3.200000000000000067e-01
1.343999999999966519e+02,-4.600000000000000200e-01
1.344999999999966462e+02,-6.400000000000000133e-01
1.345999999999966406e+02,-8.699999999999999956e-01
1.346999999999966349e+02,-9.799999999999999822e-01
1.347999999999966292e+02,-1.060000000000000053e+00
1.348999999999966235e+02,-1.219999999999999973e+00
1.349999999999966178e+02,-1.189999999999999947e+00
1.350999999999966121e+02,-1.310000000000000053e+00
1.351999999999966064e+02,-1.510000000000000009e+00
1.352999999999966008e+02,-1.709999999999999964e+00
1.353999999999965951e+02,-1.810000000000000053e+00
1.354999999999965894e+02,-1.830000000000000071e+00
1.355999999999965837e+02,-1.949999999999999956e+00
1.356999999999965780e+02,-2.080000000000000071e+00
1.357999999999965723e+02,-2.040000000000000036e+00
1.358999999999965667e+02,-1.969999999999999973e+00
1.359999999999965610e+02,-2.009999999999999787e+00
1.360999999999965553e+02,-1.959999999999999964e+00
1.361999999999965496e+02,-1.919999999999999929e+00
1.362999999999965439e+02,-2.000000000000000000e+00
1.363999999999965382e+02,-1.939999999999999947e+00
1.364999999999965326e+02,-1.979999999999999982e+00
1.365999999999965269e+02,-1.979999999999999982e+00
1.366999999999965212e+02,-1.979999999999999982e+00
1.367999999999965155e+02,-1.949999999999999956e+00
1.368999999999965098e+02,-2.020000000000000018e+00
1.369999999999965041e+02,-2.040000000000000036e+00
1.370999999999964984e+02,-2.029999999999999805e+00
1.371999999999964928e+02,-1.989999999999999991e+00
1.372999999999964871e+02,-2.100000000000000089e+00
1.373999999999964814e+02,-2.109999999999999876e+00
1.374999999999964757e+02,-2.049999999999999822e+00
1.375999999999964700e+02,-2.040000000000000036e+00
1.376999999999964643e+02,-1.870000000000000107e+00
1.377999999999964587e+02,-1.929999999999999938e+00
1.378999999999964530e+02,-2.029999999999999805e+00
1.379999999999964473e+02,-1.929999999999999938e+00
1.380999999999964416e+02,-2.000000000000000000e+00
1.381999999999964359e+02,-1.989999999999999991e+00
1.382999999999964302e+02,-2.120000000000000107e+00
1.383999999999964245e+02,-2.009999999999999787e+00
1.384999999999964189e+02,-2.100000000000000089e+00
1.385999999999964132e+02,-1.969999999999999973e+00
1.386999999999964075e+02,-1.979999999999999982e+00
1.387999999999964018e+02,-2.020000000000000018e+00
1.388999999999963961e+02,-2.040000000000000036e+00
1.389999999999963904e+02,-1.919999999999999929e+00
1.390999999999963848e+02,-1.860000000000000098e+00
1.391999999999963791e+02,-1.679999999999999938e+00
1.392999999999963734e+02,-1.659999999999999920e+00
1.393999999999963677e+02,-1.659999999999999920e+00
1.394999999999963620e+02,-1.780000000000000027e+00
1.395999999999963563e+02,-1.679999999999999938e+00
1.396999999999963507e+02,-1.739999999999999991e+00
1.397999999999963450e+02,-1.719999999999999973e+00
1.398999999999963393e+02,-1.709999999999999964e+00
1.399999999999963336e+02,-1.620000000000000107e+00
1.400999999999963279e+02,-1.649999999999999911e+00
1.401999999999963222e+02,-1.570000000000000062e+00
1.402999999999963165e+02,-1.590000000000000080e+00
1.403999999999963109e+02,-1.699999999999999956e+00
1.404999999999963052e+02,-1.649999999999999911e+00
1.405999999999962995e+02,-1.709999999999999964e+00
1.406999999999962938e+02,-1.750000000000000000e+00
1.407999999999962881e+02,-1.639999999999999902e+00
1.408999999999962824e+02,-1.560000000000000053e+00
1.409999999999962768e+02,-1.580000000000000071e+00
1.410999999999962711e+02,-1.610000000000000098e+00
1.411999999999962654e+02,-1.689999999999999947e+00
1.412999999999962597e+02,-1.610000000000000098e+00
1.413999999999962540e+02,-1.699999999999999956e+00
1.414999999999962483e+02,-1.729999999999999982e+00
1.415999999999962427e+02,-1.739999999999999991e+00
1.416999999999962370e+02,-1.679999999999999938e+00
1.417999999999962313e+02,-1.790000000000000036e+00
1.418999999999962256e+02,-1.679999999999999938e+00
1.419999999999962199e+02,-1.620000000000000107e+00
1.420999999999962142e+02,-1.590000000000000080e+00
1.421999999999962085e+02,-1.550000000000000044e+00
1.422999999999962029e+02,-1.610000000000000098e+00
1.423999999999961972e+02,-1.689999999999999947e+00
1.424999999999961915e+02,-1.649999999999999911e+00
1.425999999999961858e+02,-1.590000000000000080e+00
1.426999999999961801e+02,-1.530000000000000027e+00
1.427999999999961744e+02,-1.479999999999999982e+00
1.428999999999961688e+02,-1.469999999999999973e+00
1.429999999999961631e+02,-1.419999999999999929e+00
1.430999999999961574e+02,-1.479999999999999982e+00
1.431999999999961517e+02,-1.530000000000000027e+00
1.432999999999961460e+02,-1.449999999999999956e+00
1.433999999999961403e+02,-1.419999999999999929e+00
1.434999999999961346e+02,-1.409999999999999920e+00
1.435999999999961290e+02,-1.399999999999999911e+00
1.436999999999961233e+02,-1.520000000000000018e+00
1.437999999999961176e+02,-1.520000000000000018e+00
1.438999999999961119e+02,-1.510000000000000009e+00
1.439999999999961062e+02,-1.540000000000000036e+00
1.440999999999961005e+02,-1.540000000000000036e+00
1.441999999999960949e+02,-1.590000000000000080e+00
1.442999999999960892e+02,-1.610000000000000098e+00
1.443999999999960835e+02,-1.560000000000000053e+00
1.444999999999960778e+02,-1.600000000000000089e+00
1.445999999999960721e+02,-1.580000000000000071e+00
1.446999999999960664e+02,-1.520000000000000018e+00
1.447999999999960608e+02,-1.510000000000000009e+00
1.448999999999960551e+02,-1.469999999999999973e+00
1.449999999999960494e+02,-1.469999999999999973e+00
1.450999999999960437e+02,-1.520000000000000018e+00
1.451999999999960380e+02,-1.570000000000000062e+00
1.452999999999960323e+02,-1.590000000000000080e+00
1.453999999999960266e+02,-1.649999999999999911e+00
1.454999999999960210e+02,-1.739999999999999991e+00
1.455999999999960153e+02,-1.669999999999999929e+00
1.456999999999960096e+02,-1.629999999999999893e+00
1.457999999999960039e+02,-1.689999999999999947e+00
1.458999999999959982e+02,-1.639999999999999902e+00
1.459999999999959925e+02,-1.600000000000000089e+00
1.460999999999959869e+02,-1.570000000000000062e+00
1.461999999999959812e+02,-1.580000000000000071e+00
1.462999999999959755e+02,-1.610000000000000098e+00
1.463999999999959698e+02,-1.600000000000000089e+00
1.464999999999959641e+02,-1.580000000000000071e+00
1.465999999999959584e+02,-1.560000000000000053e+00
1.466999999999959527e+02,-1.550000000000000044e+00
1.467999999999959471e+02,-1.520000000000000018e+00
1.468999999999959414e+02,-1.550000000000000044e+00
1.469999999999959357e+02,-1.629999999999999893e+00
1.470999999999959300e+02,-1.629999999999999893e+00
1.471999999999959243e+02,-1.659999999999999920e+00
1.472999999999959186e+02,-1.590000000000000080e+00
1.473999999999959130e+02,-1.600000000000000089e+00
1.474999999999959073e+02,-1.449999999999999956e+00
1.475999999999959016e+02,-1.479999999999999982e+00
1.476999999999958959e+02,-1.590000000000000080e+00
1.477999999999958902e+02,-1.429999999999999938e+00
1.478999999999958845e+02,-1.439999999999999947e+00
1.479999999999958789e+02,-1.540000000000000036e+00
1.480999999999958732e+02,-1.419999999999999929e+00
1.481999999999958675e+02,-1.389999999999999902e+00
1.482999999999958618e+02,-1.370000000000000107e+00
1.483999999999958561e+02,-1.510000000000000009e+00
1.484999999999958504e+02,-1.459999999999999964e+00
1.485999999999958447e+02,-1.409999999999999920e+00
1.486999999999958391e+02,-1.479999999999999982e+00
1.487999999999958334e+02,-1.469999999999999973e+00
1.488999999999958277e+02,-1.409999999999999920e+00
1.489999999999958220e+02,-1.419999999999999929e+00
1.490999999999958163e+02,-1.399999999999999911e+00
1.491999999999958106e+02,-1.419999999999999929e+00
1.492999999999958050e+02,-1.489999999999999991e+00
1.493999999999957993e+02,-1.500000000000000000e+00
1.494999999999957936e+02,-1.439999999999999947e+00
1.495999999999957879e+02,-1.370000000000000107e+00
1.496999999999957822e+02,-1.310000000000000053e+00
1.497999999999957765e+02,-1.250000000000000000e+00
1.498999999999957708e+02,-1.239999999999999991e+00
1.499999999999957652e+02,-1.260000000000000009e+00
1.500999999999957595e+02,-1.239999999999999991e+00
1.501999999999957538e+02,-1.189999999999999947e+00
1.502999999999957481e+02,-1.229999999999999982e+00
1.503999999999957424e+02,-1.179999999999999938e+00
1.504999999999957367e+02,-1.199999999999999956e+00
1.505999999999957311e+02,-1.149999999999999911e+00
1.506999999999957254e+02,-1.179999999999999938e+00
1.507999999999957197e+02,-1.100000000000000089e+00
1.508999999999957140e+02,-1.129999999999999893e+00
1.509999999999957083e+02,-1.100000000000000089e+00
1.510999999999957026e+02,-1.080000000000000071e+00
1.511999999999956970e+02,-9.899999999999999911e-01
1.512999999999956913e+02,-1.030000000000000027e+00
1.513999999999956856e+02,-9.200000000000000400e-01
1.514999999999956799e+02,-9.000000000000000222e-01
1.515999999999956742e+02,-8.499999999999999778e-01
1.516999999999956685e+02,-8.800000000000000044e-01
1.517999999999956628e+02,-8.299999999999999600e-01
1.518999999999956572e+02,-8.100000000000000533e-01
1.519999999999956515e+02,-7.900000000000000355e-01
1.520999999999956458e+02,-7.600000000000000089e-01
1.521999999999956401e+02,-7.600000000000000089e-01
1.522999999999956344e+02,-8.000000000000000444e-01
1.523999999999956287e+02,-7.900000000000000355e-01
1.524999999999956231e+02,-7.800000000000000266e-01
1.525999999999956174e+02,-7.700000000000000178e-01
1.526999999999956117e+02,-7.199999999999999734e-01
1.527999999999956060e+02,-6.300000000000000044e-01
1.528999999999956003e+02,-5.999999999999999778e-01
1.529999999999955946e+02,-5.999999999999999778e-01
1.530999999999955890e+02,-5.600000000000000533e-01
1.531999999999955833e+02,-5.999999999999999778e-01
1.532999999999955776e+02,-5.400000000000000355e-01
1.533999999999955719e+02,-5.000000000000000000e-01
1.534999999999955662e+02,-4.799999999999999822e-01
1.535999999999955605e+02,-4.199999999999999845e-01
1.536999999999955548e+02,-3.099999999999999978e-01
1.537999999999955492e+02,-2.800000000000000266e-01
1.538999999999955435e+02,-2.399999999999999911e-01
1.539999999999955378e+02,-1.900000000000000022e-01
1.540999999999955321e+02,-1.400000000000000133e-01
1.541999999999955264e+02,-8.000000000000000167e-02
1.542999999999955207e+02,1.000000000000000021e-02
1.543999999999955151e+02,1.300000000000000044e-01
1.544999999999955094e+02,2.000000000000000111e-01
1.545999999999955037e+02,3.099999999999999978e-01
1.546999999999954980e+02,4.099999999999999756e-01
1.547999999999954923e+02,5.699999999999999512e-01
1.548999999999954866e+02,7.099999999999999645e-01
1.549999999999954809e+02,8.100000000000000533e-01
1.550999999999954753e+02,9.699999999999999734e-01
1.551999999999954696e+02,1.070000000000000062e+00
1.552999999999954639e+02,1.179999999999999938e+00
1.553999999999954582e+02,1.310000000000000053e+00
1.554999999999954525e+02,1.409999999999999920e+00
1.555999999999954468e+02,1.540000000000000036e+00
1.556999999999954412e+02,1.649999999999999911e+00
1.557999999999954355e+02,1.620000000000000107e+00
1.558999999999954298e+02,1.639999999999999902e+00
1.559999999999954241e+02,1.689999999999999947e+00
1.560999999999954184e+02,1.709999999999999964e+00
1.561999999999954127e+02,1.800000000000000044e+00
1.562999999999954071e+02,1.860000000000000098e+00
1.563999999999954014e+02,1.879999999999999893e+00
1.564999999999953957e+02,1.919999999999999929e+00
1.565999999999953900e+02,1.899999999999999911e+00
1.566999999999953843e+02,2.109999999999999876e+00
1.567999999999953786e+02,2.000000000000000000e+00
1.568999999999953729e+02,1.939999999999999947e+00
1.569999999999953673e+02,1.919999999999999929e+00
1.570999999999953616e+02,1.870000000000000107e+00
1.571999999999953559e+02,1.850000000000000089e+00
1.572999999999953502e+02,1.810000000000000053e+00
1.573999999999953445e+02,1.810000000000000053e+00
1.574999999999953388e+02,1.820000000000000062e+00
1.575999999999953332e+02,1.760000000000000009e+00
1.576999999999953275e+02,1.870000000000000107e+00
1.577999999999953218e+02,1.870000000000000107e+00
1.578999999999953161e+02,1.770000000000000018e+00
1.579999999999953104e+02,1.760000000000000009e+00
1.580999999999953047e+02,1.610000000000000098e+00
1.581999999999952990e+02,1.590000000000000080e+00
1.582999999999952934e+02,1.739999999999999991e+00
1.583999999999952877e+02,1.790000000000000036e+00
1.584999999999952820e+02,1.750000000000000000e+00
1.585999999999952763e+02,1.649999999999999911e+00
1.586999999999952706e+02,1.649999999999999911e+00
1.587999999999952649e+02,1.590000000000000080e+00
1.588999999999952593e+02,1.620000000000000107e+00
1.589999999999952536e+02,1.669999999999999929e+00
1.590999999999952479e+02,1.679999999999999938e+00
1.591999999999952422e+02,1.770000000000000018e+00
1.592999999999952365e+02,1.669999999999999929e+00
1.593999999999952308e+02,1.649999999999999911e+00
1.594999999999952252e+02,1.750000000000000000e+00
1.595999999999952195e+02,1.830000000000000071e+00
1.596999999999952138e+02,1.770000000000000018e+00
1.597999999999952081e+02,1.810000000000000053e+00
1.598999999999952024e+02,1.679999999999999938e+00
1.599999999999951967e+02,1.610000000000000098e+00
1.600999999999951910e+02,1.600000000000000089e+00
1.601999999999951854e+02,1.610000000000000098e+00
1.602999999999951797e+02,1.560000000000000053e+00
1.603999999999951740e+02,1.639999999999999902e+00
1.604999999999951683e+02,1.610000000000000098e+00
1.605999999999951626e+02,1.719999999999999973e+00
1.606999999999951569e+02,1.709999999999999964e+00
1.607999999999951513e+02,1.689999999999999947e+00
1.608999999999951456e+02,1.620000000000000107e+00
1.609999999999951399e+02,1.649999999999999911e+00
1.610999999999951342e+02,1.610000000000000098e+00
1.611999999999951285e+02,1.540000000000000036e+00
1.612999999999951228e+02,1.530000000000000027e+00
1.613999999999951172e+02,1.469999999999999973e+00
1.614999999999951115e+02,1.389999999999999902e+00
1.615999999999951058e+02,1.379999999999999893e+00
1.616999999999951001e+02,1.360000000000000098e+00
1.617999999999950944e+02,1.270000000000000018e+00
1.618999999999950887e+02,1.229999999999999982e+00
1.619999999999950830e+02,1.199999999999999956e+00
1.620999999999950774e+02,1.219999999999999973e+00
1.621999999999950717e+02,1.169999999999999929e+00
1.622999999999950660e+02,1.179999999999999938e+00
1.623999999999950603e+02,1.169999999999999929e+00
1.624999999999950546e+02,1.129999999999999893e+00
1.625999999999950489e+02,1.030000000000000027e+00
1.626999999999950433e+02,1.000000000000000000e+00
1.627999999999950376e+02,1.000000000000000000e+00
1.628999999999950319e+02,1.100000000000000089e+00
1.629999999999950262e+02,1.139999999999999902e+00
1.630999999999950205e+02,1.129999999999999893e+00
1.631999999999950148e+02,1.100000000000000089e+00
1.632999999999950091e+02,1.040000000000000036e+00
1.633999999999950035e+02,1.120000000000000107e+00
1.634999999999949978e+02,1.120000000000000107e+00
1.635999999999949921e+02,1.149999999999999911e+00
1.636999999999949864e+02,1.189999999999999947e+00
1.637999999999949807e+02,1.270000000000000018e+00
1.638999999999949750e+02,1.260000000000000009e+00
1.639999999999949694e+02,1.350000000000000089e+00
1.640999999999949637e+02,1.409999999999999920e+00
1.641999999999949580e+02,1.379999999999999893e+00
1.642999999999949523e+02,1.310000000000000053e+00
1.643999999999949466e+02,1.290000000000000036e+00
1.644999999999949409e+02,1.290000000000000036e+00
1.645999999999949353e+02,1.300000000000000044e+00
1.646999999999949296e+02,1.209999999999999964e+00
1.647999999999949239e+02,1.300000000000000044e+00
1.648999999999949182e+02,1.290000000000000036e+00
1.649999999999949125e+02,1.209999999999999964e+00
1.650999999999949068e+02,1.290000000000000036e+00
1.651999999999949011e+02,1.320000000000000062e+00
1.652999999999948955e+02,1.229999999999999982e+00
1.653999999999948898e+02,1.320000000000000062e+00
1.654999999999948841e+02,1.290000000000000036e+00
1.655999999999948784e+02,1.290000000000000036e+00
1.656999999999948727e+02,1.199999999999999956e+00
1.657999999999948670e+02,1.189999999999999947e+00
1.658999999999948614e+02,1.149999999999999911e+00
1.659999999999948557e+02,1.100000000000000089e+00
1.660999999999948500e+02,1.030000000000000027e+00
1.661999999999948443e+02,9.899999999999999911e-01
1.662999999999948386e+02,9.499999999999999556e-01
1.663999999999948329e+02,9.499999999999999556e-01
1.664999999999948272e+02,9.100000000000000311e-01
1.665999999999948216e+02,8.800000000000000044e-01
1.666999999999948159e+02,8.699999999999999956e-01
1.667999999999948102e+02,8.699999999999999956e-01
1.668999999999948045e+02,8.299999999999999600e-01
1.669999999999947988e+02,8.199999999999999512e-01
1.670999999999947931e+02,8.800000000000000044e-01
1.671999999999947875e+02,9.499999999999999556e-01
1.672999999999947818e+02,9.699999999999999734e-01
1.673999999999947761e+02,9.399999999999999467e-01
1.674999999999947704e+02,1.030000000000000027e+00
1.675999999999947647e+02,1.050000000000000044e+00
1.676999999999947590e+02,1.040000000000000036e+00
1.677999999999947534e+02,9.000000000000000222e-01
1.678999999999947477e+02,9.399999999999999467e-01
1.679999999999947420e+02,8.100000000000000533e-01
1.680999999999947363e+02,8.599999999999999867e-01
1.681999999999947306e+02,8.499999999999999778e-01
1.682999999999947249e+02,8.199999999999999512e-01
1.683999999999947192e+02,8.000000000000000444e-01
1.684999999999947136e+02,8.100000000000000533e-01
1.685999999999947079e+02,8.000000000000000444e-01
1.686999999999947022e+02,7.399999999999999911e-01
1.687999999999946965e+02,7.299999999999999822e-01
1.688999999999946908e+02,7.700000000000000178e-01
1.689999999999946851e+02,7.700000000000000178e-01
1.690999999999946795e+02,7.099999999999999645e-01
1.691999999999946738e+02,6.700000000000000400e-01
1.692999999999946681e+02,6.700000000000000400e-01
1.693999999999946624e+02,6.800000000000000488e-01
1.694999999999946567e+02,6.199999999999999956e-01
1.695999999999946510e+02,5.699999999999999512e-01
1.696999999999946453e+02,5.799999999999999600e-01
1.697999999999946397e+02,4.699999999999999734e-01
1.698999999999946340e+02,3.900000000000000133e-01
1.699999999999946283e+02,3.200000000000000067e-01
1.700999999999946226e+02,2.000000000000000111e-01
1.701999999999946169e+02,7.000000000000000666e-02
1.702999999999946112e+02,-1.300000000000000044e-01
1.703999999999946056e+02,-2.899999999999999800e-01
1.704999999999945999e+02,-4.699999999999999734e-01
